,class,in_file,out_file,x_min,y_min,x_max,y_max,x_center,y_center,width,height,class_id
7,sandal,./Data/sandal/8.jpg,./Data/sandal/8.png,0.013392857142857142,0.45089285714285715,0.9553571428571429,0.8660714285714286,0.484375,0.6584821428571429,0.9419642857142858,0.41517857142857145,578
8,sandal,./Data/sandal/9.jpg,./Data/sandal/9.png,0.22767857142857142,0.5178571428571429,0.71875,0.9419642857142857,0.4732142857142857,0.7299107142857143,0.4910714285714286,0.4241071428571428,578
9,sandal,./Data/sandal/5.jpg,./Data/sandal/5.png,0.1875,0.46875,0.8080357142857143,0.9017857142857143,0.49776785714285715,0.6852678571428572,0.6205357142857143,0.4330357142857143,578
0,missile,./Data/missile/4.jpg,./Data/missile/4.png,0.4375,0.03571428571428571,0.9732142857142857,0.5133928571428571,0.7053571428571428,0.2745535714285714,0.5357142857142857,0.4776785714285714,579
1,missile,./Data/missile/10.jpg,./Data/missile/10.png,0.5803571428571429,0.21875,0.9285714285714286,0.44642857142857145,0.7544642857142858,0.3325892857142857,0.3482142857142857,0.22767857142857145,579
2,missile,./Data/missile/6.jpg,./Data/missile/6.png,0.25892857142857145,0.05357142857142857,0.7321428571428571,0.8705357142857143,0.4955357142857143,0.46205357142857145,0.47321428571428564,0.8169642857142857,579
3,missile,./Data/missile/7.jpg,./Data/missile/7.png,0.25892857142857145,0.09821428571428571,0.8169642857142857,0.8169642857142857,0.5379464285714286,0.4575892857142857,0.5580357142857142,0.71875,579
4,missile,./Data/missile/3.jpg,./Data/missile/3.png,0.05357142857142857,0.14732142857142858,0.9955357142857143,0.9598214285714286,0.5245535714285714,0.5535714285714286,0.9419642857142857,0.8125,579
5,missile,./Data/missile/1.jpg,./Data/missile/1.png,0.14732142857142858,0.28125,0.9196428571428571,0.7142857142857143,0.5334821428571428,0.49776785714285715,0.7723214285714285,0.4330357142857143,579
6,missile,./Data/missile/2.jpg,./Data/missile/2.png,0.20535714285714285,0.16071428571428573,0.8482142857142857,0.8392857142857143,0.5267857142857143,0.5,0.6428571428571428,0.6785714285714286,579
7,missile,./Data/missile/8.jpg,./Data/missile/8.png,0.04017857142857143,0.05803571428571429,0.9553571428571429,0.9419642857142857,0.49776785714285715,0.5,0.9151785714285715,0.8839285714285714,579
8,missile,./Data/missile/9.jpg,./Data/missile/9.png,0.22321428571428573,0.14732142857142858,0.7723214285714286,0.7633928571428571,0.49776785714285715,0.45535714285714285,0.5491071428571429,0.6160714285714285,579
9,missile,./Data/missile/5.jpg,./Data/missile/5.png,0.29017857142857145,0.29910714285714285,0.59375,0.5758928571428571,0.4419642857142857,0.4375,0.30357142857142855,0.27678571428571425,579
0,espresso,./Data/espresso/4.jpg,./Data/espresso/4.png,0.4330357142857143,0.12053571428571429,0.8660714285714286,0.6741071428571429,0.6495535714285714,0.3973214285714286,0.4330357142857143,0.5535714285714286,580
1,espresso,./Data/espresso/10.jpg,./Data/espresso/10.png,0.45535714285714285,0.06696428571428571,0.8839285714285714,0.6383928571428571,0.6696428571428571,0.3526785714285714,0.42857142857142855,0.5714285714285714,580
2,espresso,./Data/espresso/6.jpg,./Data/espresso/6.png,0.26785714285714285,0.2544642857142857,0.8616071428571429,0.6116071428571429,0.5647321428571429,0.4330357142857143,0.59375,0.3571428571428572,580
3,espresso,./Data/espresso/7.jpg,./Data/espresso/7.png,0.08035714285714286,0.14732142857142858,0.7678571428571429,0.8973214285714286,0.4241071428571429,0.5223214285714286,0.6875,0.75,580
4,espresso,./Data/espresso/3.jpg,./Data/espresso/3.png,0.38392857142857145,0.08035714285714286,0.9508928571428571,0.9017857142857143,0.6674107142857143,0.4910714285714286,0.5669642857142856,0.8214285714285714,580
5,espresso,./Data/espresso/1.jpg,./Data/espresso/1.png,0.48214285714285715,0.17410714285714285,0.8973214285714286,0.7589285714285714,0.6897321428571429,0.4665178571428571,0.41517857142857145,0.5848214285714286,580
6,espresso,./Data/espresso/2.jpg,./Data/espresso/2.png,0.1875,0.14732142857142858,0.6741071428571429,0.7455357142857143,0.43080357142857145,0.44642857142857145,0.4866071428571429,0.5982142857142857,580
7,espresso,./Data/espresso/8.jpg,./Data/espresso/8.png,0.2544642857142857,0.12946428571428573,0.8660714285714286,0.7723214285714286,0.5602678571428572,0.45089285714285715,0.6116071428571429,0.6428571428571429,580
8,espresso,./Data/espresso/9.jpg,./Data/espresso/9.png,0.14285714285714285,0.10267857142857142,0.9642857142857143,0.5982142857142857,0.5535714285714286,0.35044642857142855,0.8214285714285714,0.4955357142857143,580
9,espresso,./Data/espresso/5.jpg,./Data/espresso/5.png,0.04017857142857143,0.20535714285714285,0.5892857142857143,0.9955357142857143,0.31473214285714285,0.6004464285714286,0.5491071428571429,0.7901785714285714,580
0,gibbon,./Data/gibbon/4.jpg,./Data/gibbon/4.png,0.05803571428571429,0.03571428571428571,0.9151785714285714,0.9285714285714286,0.48660714285714285,0.48214285714285715,0.8571428571428571,0.8928571428571429,581
1,gibbon,./Data/gibbon/10.jpg,./Data/gibbon/10.png,0.33482142857142855,0.0625,0.96875,0.9375,0.6517857142857143,0.5,0.6339285714285714,0.875,581
2,gibbon,./Data/gibbon/6.jpg,./Data/gibbon/6.png,0.07142857142857142,0.044642857142857144,0.5357142857142857,0.9196428571428571,0.30357142857142855,0.4821428571428571,0.4642857142857143,0.875,581
3,gibbon,./Data/gibbon/7.jpg,./Data/gibbon/7.png,0.10267857142857142,0.05803571428571429,0.9017857142857143,0.9419642857142857,0.5022321428571429,0.5,0.7991071428571429,0.8839285714285714,581
4,gibbon,./Data/gibbon/3.jpg,./Data/gibbon/3.png,0.20982142857142858,0.06696428571428571,0.6294642857142857,0.9955357142857143,0.41964285714285715,0.53125,0.4196428571428571,0.9285714285714286,581
5,gibbon,./Data/gibbon/1.jpg,./Data/gibbon/1.png,0.12946428571428573,0.30357142857142855,0.8973214285714286,0.8258928571428571,0.5133928571428572,0.5647321428571428,0.7678571428571429,0.5223214285714286,581
6,gibbon,./Data/gibbon/2.jpg,./Data/gibbon/2.png,0.5669642857142857,0.15625,0.8571428571428571,0.9553571428571429,0.7120535714285714,0.5558035714285714,0.2901785714285714,0.7991071428571429,581
7,gibbon,./Data/gibbon/8.jpg,./Data/gibbon/8.png,0.03571428571428571,0.08035714285714286,0.9508928571428571,0.9955357142857143,0.4933035714285714,0.5379464285714286,0.9151785714285714,0.9151785714285714,581
8,gibbon,./Data/gibbon/9.jpg,./Data/gibbon/9.png,0.0,0.013392857142857142,0.9598214285714286,0.9955357142857143,0.4799107142857143,0.5044642857142857,0.9598214285714286,0.9821428571428572,581
9,gibbon,./Data/gibbon/5.jpg,./Data/gibbon/5.png,0.41964285714285715,0.03571428571428571,0.6875,0.8214285714285714,0.5535714285714286,0.42857142857142855,0.26785714285714285,0.7857142857142857,581
0,indian_cobra,./Data/indian_cobra/4.jpg,./Data/indian_cobra/4.png,0.25,0.17410714285714285,0.7276785714285714,0.8839285714285714,0.4888392857142857,0.5290178571428571,0.4776785714285714,0.7098214285714286,582
1,indian_cobra,./Data/indian_cobra/10.jpg,./Data/indian_cobra/10.png,0.23660714285714285,0.3080357142857143,0.9955357142857143,0.9375,0.6160714285714286,0.6227678571428572,0.7589285714285714,0.6294642857142857,582
2,indian_cobra,./Data/indian_cobra/6.jpg,./Data/indian_cobra/6.png,0.0,0.09821428571428571,0.9955357142857143,0.9955357142857143,0.49776785714285715,0.546875,0.9955357142857143,0.8973214285714286,582
3,indian_cobra,./Data/indian_cobra/7.jpg,./Data/indian_cobra/7.png,0.23660714285714285,0.2767857142857143,0.9955357142857143,0.9508928571428571,0.6160714285714286,0.6138392857142857,0.7589285714285714,0.6741071428571428,582
4,indian_cobra,./Data/indian_cobra/3.jpg,./Data/indian_cobra/3.png,0.38839285714285715,0.23214285714285715,0.8258928571428571,0.9732142857142857,0.6071428571428571,0.6026785714285714,0.43749999999999994,0.7410714285714286,582
5,indian_cobra,./Data/indian_cobra/1.jpg,./Data/indian_cobra/1.png,0.3080357142857143,0.19196428571428573,0.8214285714285714,0.9508928571428571,0.5647321428571428,0.5714285714285714,0.5133928571428571,0.7589285714285714,582
6,indian_cobra,./Data/indian_cobra/2.jpg,./Data/indian_cobra/2.png,0.004464285714285714,0.03125,0.9821428571428571,0.9776785714285714,0.4933035714285714,0.5044642857142857,0.9776785714285714,0.9464285714285714,582
7,indian_cobra,./Data/indian_cobra/8.jpg,./Data/indian_cobra/8.png,0.0,0.05803571428571429,0.9910714285714286,0.9151785714285714,0.4955357142857143,0.48660714285714285,0.9910714285714286,0.8571428571428571,582
8,indian_cobra,./Data/indian_cobra/9.jpg,./Data/indian_cobra/9.png,0.03125,0.07142857142857142,0.9955357142857143,0.90625,0.5133928571428572,0.4888392857142857,0.9642857142857143,0.8348214285714286,582
9,indian_cobra,./Data/indian_cobra/5.jpg,./Data/indian_cobra/5.png,0.13392857142857142,0.0625,0.9955357142857143,0.9955357142857143,0.5647321428571429,0.5290178571428572,0.8616071428571429,0.9330357142857143,582
0,chinese_date,./Data/chinese_date/4.jpg,./Data/chinese_date/4.png,0.25,0.6116071428571429,0.9955357142857143,0.9732142857142857,0.6227678571428572,0.7924107142857143,0.7455357142857143,0.3616071428571428,583
1,chinese_date,./Data/chinese_date/10.jpg,./Data/chinese_date/10.png,0.21428571428571427,0.44642857142857145,0.7142857142857143,0.90625,0.4642857142857143,0.6763392857142857,0.5,0.45982142857142855,583
2,chinese_date,./Data/chinese_date/6.jpg,./Data/chinese_date/6.png,0.21875,0.5267857142857143,0.8169642857142857,0.8214285714285714,0.5178571428571428,0.6741071428571428,0.5982142857142857,0.2946428571428571,583
3,chinese_date,./Data/chinese_date/7.jpg,./Data/chinese_date/7.png,0.0,0.0,0.6785714285714286,0.8705357142857143,0.3392857142857143,0.43526785714285715,0.6785714285714286,0.8705357142857143,583
4,chinese_date,./Data/chinese_date/3.jpg,./Data/chinese_date/3.png,0.33035714285714285,0.27232142857142855,0.6830357142857143,0.6651785714285714,0.5066964285714286,0.46875,0.35267857142857145,0.39285714285714285,583
5,chinese_date,./Data/chinese_date/1.jpg,./Data/chinese_date/1.png,0.41964285714285715,0.16964285714285715,0.5848214285714286,0.5178571428571429,0.5022321428571429,0.34375,0.16517857142857145,0.34821428571428575,583
6,chinese_date,./Data/chinese_date/2.jpg,./Data/chinese_date/2.png,0.18303571428571427,0.5089285714285714,0.5758928571428571,0.9285714285714286,0.3794642857142857,0.71875,0.3928571428571428,0.4196428571428572,583
7,chinese_date,./Data/chinese_date/8.jpg,./Data/chinese_date/8.png,0.125,0.18303571428571427,0.8660714285714286,0.7232142857142857,0.4955357142857143,0.453125,0.7410714285714286,0.5401785714285714,583
8,chinese_date,./Data/chinese_date/9.jpg,./Data/chinese_date/9.png,0.17857142857142858,0.10714285714285714,0.8705357142857143,0.7901785714285714,0.5245535714285714,0.44866071428571425,0.6919642857142857,0.6830357142857143,583
9,chinese_date,./Data/chinese_date/5.jpg,./Data/chinese_date/5.png,0.39285714285714285,0.25,0.5580357142857143,0.5357142857142857,0.4754464285714286,0.39285714285714285,0.16517857142857145,0.2857142857142857,583
0,marshmallow,./Data/marshmallow/4.jpg,./Data/marshmallow/4.png,0.18303571428571427,0.19642857142857142,0.8080357142857143,0.8169642857142857,0.4955357142857143,0.5066964285714286,0.625,0.6205357142857143,584
1,marshmallow,./Data/marshmallow/10.jpg,./Data/marshmallow/10.png,0.26785714285714285,0.0,0.8303571428571429,0.8482142857142857,0.5491071428571429,0.42410714285714285,0.5625,0.8482142857142857,584
2,marshmallow,./Data/marshmallow/6.jpg,./Data/marshmallow/6.png,0.04017857142857143,0.026785714285714284,0.8214285714285714,0.9732142857142857,0.4308035714285714,0.5,0.78125,0.9464285714285714,584
3,marshmallow,./Data/marshmallow/7.jpg,./Data/marshmallow/7.png,0.2767857142857143,0.0,0.7232142857142857,0.7232142857142857,0.5,0.36160714285714285,0.4464285714285714,0.7232142857142857,584
4,marshmallow,./Data/marshmallow/3.jpg,./Data/marshmallow/3.png,0.19196428571428573,0.125,0.6607142857142857,0.7723214285714286,0.4263392857142857,0.4486607142857143,0.46875,0.6473214285714286,584
5,marshmallow,./Data/marshmallow/1.jpg,./Data/marshmallow/1.png,0.09375,0.013392857142857142,0.39732142857142855,0.6875,0.24553571428571427,0.35044642857142855,0.30357142857142855,0.6741071428571429,584
6,marshmallow,./Data/marshmallow/2.jpg,./Data/marshmallow/2.png,0.15178571428571427,0.24107142857142858,0.9196428571428571,0.9107142857142857,0.5357142857142857,0.5758928571428571,0.7678571428571428,0.6696428571428571,584
7,marshmallow,./Data/marshmallow/8.jpg,./Data/marshmallow/8.png,0.23660714285714285,0.0625,0.8348214285714286,0.7008928571428571,0.5357142857142857,0.38169642857142855,0.5982142857142858,0.6383928571428571,584
8,marshmallow,./Data/marshmallow/9.jpg,./Data/marshmallow/9.png,0.12946428571428573,0.125,0.4419642857142857,0.7366071428571429,0.2857142857142857,0.43080357142857145,0.3125,0.6116071428571429,584
9,marshmallow,./Data/marshmallow/5.jpg,./Data/marshmallow/5.png,0.07142857142857142,0.26339285714285715,0.9241071428571429,0.8080357142857143,0.49776785714285715,0.5357142857142857,0.8526785714285715,0.5446428571428572,584
0,abe's_flyingfish,./Data/abe's_flyingfish/4.jpg,./Data/abe's_flyingfish/4.png,0.03571428571428571,0.32589285714285715,0.9598214285714286,0.7276785714285714,0.49776785714285715,0.5267857142857143,0.9241071428571429,0.40178571428571425,585
1,abe's_flyingfish,./Data/abe's_flyingfish/10.jpg,./Data/abe's_flyingfish/10.png,0.017857142857142856,0.2857142857142857,0.9866071428571429,0.6875,0.5022321428571429,0.48660714285714285,0.96875,0.4017857142857143,585
2,abe's_flyingfish,./Data/abe's_flyingfish/6.jpg,./Data/abe's_flyingfish/6.png,0.049107142857142856,0.17410714285714285,0.9375,0.7589285714285714,0.49330357142857145,0.4665178571428571,0.8883928571428571,0.5848214285714286,585
3,abe's_flyingfish,./Data/abe's_flyingfish/7.jpg,./Data/abe's_flyingfish/7.png,0.125,0.39285714285714285,0.9955357142857143,0.5803571428571429,0.5602678571428572,0.4866071428571429,0.8705357142857143,0.18750000000000006,585
4,abe's_flyingfish,./Data/abe's_flyingfish/3.jpg,./Data/abe's_flyingfish/3.png,0.04017857142857143,0.11160714285714286,0.9642857142857143,0.9017857142857143,0.5022321428571429,0.5066964285714286,0.9241071428571429,0.7901785714285714,585
5,abe's_flyingfish,./Data/abe's_flyingfish/1.jpg,./Data/abe's_flyingfish/1.png,0.013392857142857142,0.026785714285714284,0.9821428571428571,0.8973214285714286,0.4977678571428571,0.46205357142857145,0.96875,0.8705357142857143,585
6,abe's_flyingfish,./Data/abe's_flyingfish/2.jpg,./Data/abe's_flyingfish/2.png,0.013392857142857142,0.03125,0.9821428571428571,0.8883928571428571,0.4977678571428571,0.45982142857142855,0.96875,0.8571428571428571,585
7,abe's_flyingfish,./Data/abe's_flyingfish/8.jpg,./Data/abe's_flyingfish/8.png,0.08035714285714286,0.20535714285714285,0.9375,0.7589285714285714,0.5089285714285714,0.4821428571428571,0.8571428571428571,0.5535714285714286,585
8,abe's_flyingfish,./Data/abe's_flyingfish/9.jpg,./Data/abe's_flyingfish/9.png,0.04017857142857143,0.13839285714285715,0.9642857142857143,0.8303571428571429,0.5022321428571429,0.484375,0.9241071428571429,0.6919642857142858,585
9,abe's_flyingfish,./Data/abe's_flyingfish/5.jpg,./Data/abe's_flyingfish/5.png,0.03125,0.04017857142857143,0.8258928571428571,0.9955357142857143,0.42857142857142855,0.5178571428571429,0.7946428571428571,0.9553571428571429,585
0,airship,./Data/airship/4.jpg,./Data/airship/4.png,0.13392857142857142,0.36607142857142855,0.7455357142857143,0.7410714285714286,0.43973214285714285,0.5535714285714286,0.6116071428571429,0.37500000000000006,586
1,airship,./Data/airship/10.jpg,./Data/airship/10.png,0.20982142857142858,0.3482142857142857,0.8392857142857143,0.7633928571428571,0.5245535714285714,0.5558035714285714,0.6294642857142857,0.4151785714285714,586
2,airship,./Data/airship/6.jpg,./Data/airship/6.png,0.125,0.34375,0.8839285714285714,0.8080357142857143,0.5044642857142857,0.5758928571428572,0.7589285714285714,0.4642857142857143,586
3,airship,./Data/airship/7.jpg,./Data/airship/7.png,0.05803571428571429,0.20535714285714285,0.9419642857142857,0.75,0.5,0.4776785714285714,0.8839285714285714,0.5446428571428572,586
4,airship,./Data/airship/3.jpg,./Data/airship/3.png,0.18303571428571427,0.39732142857142855,0.875,0.6428571428571429,0.5290178571428571,0.5200892857142857,0.6919642857142857,0.24553571428571436,586
5,airship,./Data/airship/1.jpg,./Data/airship/1.png,0.13392857142857142,0.13392857142857142,0.9464285714285714,0.8214285714285714,0.5401785714285714,0.4776785714285714,0.8125,0.6875,586
6,airship,./Data/airship/2.jpg,./Data/airship/2.png,0.32589285714285715,0.4017857142857143,0.8571428571428571,0.7991071428571429,0.5915178571428571,0.6004464285714286,0.53125,0.3973214285714286,586
7,airship,./Data/airship/8.jpg,./Data/airship/8.png,0.022321428571428572,0.19196428571428573,0.9330357142857143,0.8482142857142857,0.47767857142857145,0.5200892857142857,0.9107142857142857,0.65625,586
8,airship,./Data/airship/9.jpg,./Data/airship/9.png,0.14732142857142858,0.32142857142857145,0.7589285714285714,0.6160714285714286,0.453125,0.46875,0.6116071428571428,0.29464285714285715,586
9,airship,./Data/airship/5.jpg,./Data/airship/5.png,0.08035714285714286,0.13839285714285715,0.8928571428571429,0.71875,0.4866071428571429,0.4285714285714286,0.8125,0.5803571428571428,586
0,pill_bottle,./Data/pill_bottle/4.jpg,./Data/pill_bottle/4.png,0.38392857142857145,0.25892857142857145,0.6383928571428571,0.9464285714285714,0.5111607142857143,0.6026785714285714,0.25446428571428564,0.6875,587
1,pill_bottle,./Data/pill_bottle/10.jpg,./Data/pill_bottle/10.png,0.38839285714285715,0.20982142857142858,0.5714285714285714,0.7053571428571429,0.4799107142857143,0.45758928571428575,0.18303571428571425,0.4955357142857143,587
2,pill_bottle,./Data/pill_bottle/6.jpg,./Data/pill_bottle/6.png,0.25,0.03125,0.6875,0.9508928571428571,0.46875,0.49107142857142855,0.4375,0.9196428571428571,587
3,pill_bottle,./Data/pill_bottle/7.jpg,./Data/pill_bottle/7.png,0.375,0.36160714285714285,0.49107142857142855,0.7366071428571429,0.4330357142857143,0.5491071428571429,0.11607142857142855,0.37500000000000006,587
4,pill_bottle,./Data/pill_bottle/3.jpg,./Data/pill_bottle/3.png,0.3705357142857143,0.20982142857142858,0.6339285714285714,0.8526785714285714,0.5022321428571428,0.53125,0.2633928571428571,0.6428571428571428,587
